year,state_abbv,district_id,dem,winning_party,dem_last_name,rep_last_name,dem_margin,dem_margin_lean,lag_dem_margin_lean,year_pvi_coef,pvi
2000,IN,IN.1,0.3236,R,JOHNSON,LUGAR,-0.3528,-0.16523345836948058,-0.15908048051700413,0.6,-0.16277226722849
2000,MA,MA.1,0.8497,D,KENNEDY,ROBINSON III,0.6994,0.2906665416305194,0.2767195194829959,0.6,0.28508773277151
2000,MD,MD.1,0.6323,D,SARBANES,RAPPAPORT,0.26459999999999995,0.1634665416305194,0.07671951948299588,0.6,0.12876773277151
2000,ME,ME.1,0.3106,R,LAWRENCE,SNOWE,-0.3788,0.04986654163051941,0.15711951948299585,0.6,0.09276773277150999
2000,MI,MI.1,0.5083,D,STABENOW,ABRAHAM,0.016599999999999948,0.047566541630519404,0.05041951948299586,0.6,0.048707732771509984
2000,MN,MN.1,0.5301,D,DAYTON,GRAMS,0.06020000000000003,0.020566541630519408,0.09151951948299586,0.6,0.04894773277150999
2000,MO,MO.1,0.5105,D,CARNAHAN,ASHCROFT,0.020999999999999908,-0.039333458369480594,-0.025180480517004125,0.6,-0.033672267228490003
2000,MS,MS.1,0.3241,R,BROWN,LOTT,-0.3518,-0.1772334583694806,-0.15098048051700413,0.6,-0.16673226722849
2000,MT,MT.1,0.483,R,SCHWEITZER,BURNS,-0.03400000000000003,-0.2782334583694806,-0.12978048051700414,0.6,-0.21885226722849002
2000,ND,ND.1,0.6137,D,CONRAD,SAND,0.22740000000000005,-0.2996334583694806,-0.17428048051700412,0.6,-0.24949226722849
2000,NE,NE.1,0.5109,D,NELSON,STENBERG,0.02180000000000004,-0.3087334583694806,-0.30718048051700414,0.6,-0.30811226722849
2000,NJ,NJ.1,0.5155,D,CORZINE,FRANKS,0.030999999999999917,0.15906654163051942,0.10321951948299588,0.6,0.13672773277151
2000,NM,NM.1,0.6173,D,BINGAMAN,REDMOND,0.23459999999999992,-0.004533458369480593,-0.015580480517004128,0.6,-0.008952267228490006
2000,NV,NV.1,0.4188,R,BERNSTEIN,ENSIGN,-0.1624,-0.042233458369480593,-0.08438048051700413,0.6,-0.05909226722849001
2000,NY,NY.1,0.5624,D,CLINTON,LAZIO,0.12480000000000002,0.2663665416305194,0.2585195194829959,0.6,0.26322773277151
2000,OH,OH.1,0.3744,R,CELESTE,DEWINE,-0.2512,-0.04193345836948059,-0.024180480517004124,0.6,-0.034832267228490005
2000,PA,PA.1,0.4647,R,KLINK,SANTORUM,-0.0706,0.037866541630519404,0.00711951948299587,0.6,0.02556773277150999
2000,RI,RI.1,0.4198,R,WEYGAND,CHAFEE,-0.1604,0.3078665416305194,0.28401951948299586,0.6,0.29832773277151
2000,TN,TN.1,0.331,R,CLARK,FRIST,-0.33799999999999997,-0.044433458369480594,-0.07038048051700413,0.6,-0.05481226722849
2000,TX,TX.1,0.3318,R,KELLY,HUTCHISON,-0.33640000000000003,-0.22423345836948058,-0.14928048051700413,0.6,-0.19425226722849
2000,UT,UT.1,0.3246,R,HOWELL,HATCH,-0.3508,-0.4396334583694806,-0.33648048051700413,0.6,-0.39837226722848995
2000,VA,VA.1,0.4771,R,ROBB,ALLEN,-0.04579999999999995,-0.0880334583694806,-0.11728048051700413,0.6,-0.09973226722849
2000,VT,VT.1,0.2795,R,FLANAGAN,JEFFORDS,-0.44099999999999995,0.1036665416305194,0.16761951948299586,0.6,0.12924773277150997
2000,WA,WA.1,0.5005,D,CANTWELL,GORTON,9.999999999998899e-4,0.05376654163051941,0.04781951948299587,0.6,0.05138773277150999
2000,WI,WI.1,0.6243,D,KOHL,GILLESPIE,0.24859999999999993,-0.0028334583694805925,0.022319519482995875,0.6,0.0072277327715099945
2000,WV,WV.1,0.7941,D,BYRD,GALLAHER,0.5882000000000001,-0.06993345836948059,0.07101951948299587,0.6,-0.013552267228490004
2000,WY,WY.1,0.23,R,LOGAN,THOMAS,-0.54,-0.42473345836948057,-0.24588048051700412,0.6,-0.35319226722848995
2004,AK,AK.3,0.4839,R,KNOWLES,MURKOWSKI,-0.032200000000000006,-0.23983975926855416,-0.3638334583694806,0.6,-0.28943723890892475
2004,AL,AL.3,0.3239,R,SOWELL,SHELBY,-0.35219999999999996,-0.23333975926855416,-0.1572334583694806,0.6,-0.20289723890892475
2004,AR,AR.3,0.5592,D,LINCOLN,HOLT,0.11840000000000006,-0.07403975926855415,-0.061133458369480594,0.6,-0.06887723890892472
2004,AZ,AZ.3,0.2118,R,STARKY,MCCAIN,-0.5764,-0.08083975926855415,-0.07083345836948059,0.6,-0.07683723890892472
2004,CA,CA.3,0.6042,D,BOXER,JONES,0.20839999999999992,0.12546024073144585,0.11896654163051941,0.6,0.12286276109107527
2004,CO,CO.3,0.5244,D,SALAZAR,COORS,0.048799999999999955,-0.022639759268554153,-0.0948334583694806,0.6,-0.051517238908924734
2004,CT,CT.3,0.6738,D,DODD,ORCHULLI,0.3475999999999999,0.13016024073144583,0.1799665416305194,0.6,0.15008276109107527
2004,FL,FL.3,0.4943,R,CASTOR,MARTINEZ,-0.011399999999999966,-0.025839759268554155,-0.005233458369480593,0.6,-0.01759723890892473
2004,GA,GA.3,0.4085,R,MAJETTE,ISAKSON,-0.18300000000000005,-0.14243975926855415,-0.1248334583694806,0.6,-0.13539723890892474
2004,HI,HI.3,0.7825,D,INOUYE,CAVASSO,0.565,0.11276024073144585,0.19136654163051942,0.6,0.14420276109107527
2004,IA,IA.3,0.2843,R,SMALL,GRASSLEY,-0.4314,0.017960240731445847,-0.0018334583694805924,0.6,0.010042761091075271
2004,IL,IL.3,0.7212,D,OBAMA,KEYES,0.4423999999999999,0.12886024073144586,0.11846654163051941,0.6,0.12470276109107528
2004,IN,IN.3,0.6235,D,BAYH,SCOTT,0.2470000000000001,-0.18383975926855414,-0.16523345836948058,0.6,-0.17639723890892473
2004,KS,KS.3,0.2844,R,JONES,BROWNBACK,-0.43120000000000003,-0.23263975926855412,-0.2234334583694806,0.6,-0.22895723890892472
2004,KY,KY.3,0.4934,R,MONGIARDO,BUNNING,-0.01319999999999999,-0.17553975926855414,-0.15973345836948058,0.6,-0.1692172389089247
2004,LA,LA.3,0.482,R,JOHN,VITTER,-0.03600000000000003,-0.12193975926855416,-0.08393345836948059,0.6,-0.10673723890892473
2004,MD,MD.3,0.6577,D,MIKULSKI,PIPKIN,0.3153999999999999,0.15596024073144585,0.1634665416305194,0.6,0.15896276109107527
2004,MO,MO.3,0.4328,R,FARMER,BOND,-0.13439999999999996,-0.04773975926855416,-0.039333458369480594,0.6,-0.044377238908924733
2004,NC,NC.3,0.4768,R,BOWLES,BURR,-0.0464,-0.10013975926855415,-0.1344334583694806,0.6,-0.11385723890892473
2004,ND,ND.3,0.6828,D,DORGAN,LIFFRIG,0.3655999999999999,-0.25353975926855415,-0.2996334583694806,0.6,-0.2719772389089247
2004,NH,NH.3,0.3375,R,HADDOCK,GREGG,-0.32499999999999996,0.03846024073144585,-0.018533458369480595,0.6,0.01566276109107527
2004,NV,NV.3,0.6348,D,REID,ZISER,0.26960000000000006,-0.0017397592685541516,-0.042233458369480593,0.6,-0.01793723890892473
2004,NY,NY.3,0.7459,D,SCHUMER,MILLS,0.4918,0.22126024073144585,0.2663665416305194,0.6,0.23930276109107526
2004,OH,OH.3,0.3615,R,FINGERHUT,VOINOVICH,-0.277,0.003460240731445848,-0.04193345836948059,0.6,-0.01469723890892473
2004,OK,OK.3,0.4387,R,CARSON,COBURN,-0.12260000000000004,-0.28673975926855416,-0.22673345836948058,0.6,-0.26273723890892475
2004,OR,OR.3,0.6663,D,WYDEN,KING,0.3326,0.06686024073144585,-4.3345836948059224e-4,0.6,0.03994276109107527
2004,PA,PA.3,0.4438,R,HOEFFEL,SPECTER,-0.11240000000000006,0.04986024073144585,0.037866541630519404,0.6,0.045062761091075265
2004,SC,SC.3,0.4511,R,TENENBAUM,DEMINT,-0.0978,-0.14803975926855414,-0.1683334583694806,0.6,-0.15615723890892474
2004,SD,SD.3,0.4942,R,DASCHLE,THUNE,-0.011600000000000055,-0.19363975926855415,-0.2374334583694806,0.6,-0.21115723890892474
2004,UT,UT.3,0.2924,R,VAN DAM,BENNETT,-0.4152,-0.44223975926855413,-0.4396334583694806,0.6,-0.4411972389089247
2004,VT,VT.3,0.7421,D,LEAHY,MCMULLEN,0.48419999999999996,0.23066024073144584,0.1036665416305194,0.6,0.17986276109107527
2004,WA,WA.3,0.5627,D,MURRAY,NETHERCUTT,0.12539999999999996,0.09756024073144585,0.05376654163051941,0.6,0.08004276109107528
2004,WI,WI.3,0.5565,D,FEINGOLD,MICHELS,0.11299999999999999,0.02846024073144585,-0.0028334583694805925,0.6,0.015942761091075272
2008,AK,AK.2,0.5066,D,BEGICH,STEVENS,0.0132000000000001,-0.2967153455716054,-0.23983975926855416,0.6,-0.2739651110503849
2008,AL,AL.2,0.3656,R,FIGURES,SESSIONS,-0.26880000000000004,-0.2932153455716054,-0.23333975926855416,0.6,-0.26926511105038486
2008,CO,CO.2,0.5541,D,UDALL,SCHAFFER,0.10820000000000007,0.015584654428394601,-0.022639759268554153,0.6,2.9488894961509846e-4
2008,DE,DE.2,0.6469,D,BIDEN,O'DONNELL,0.29380000000000006,0.17738465442839463,0.10126024073144585,0.6,0.1469348889496151
2008,GA,GA.2,0.4256,R,MARTIN,CHAMBLISS,-0.14880000000000004,-0.1280153455716054,-0.14243975926855415,0.6,-0.1337851110503849
2008,IA,IA.2,0.6271,D,HARKIN,REED,0.2542,0.021584654428394606,0.017960240731445847,0.6,0.020134888949615102
2008,ID,ID.2,0.3717,R,LAROCCO,RISCH,-0.25660000000000005,-0.3359153455716054,-0.36183975926855416,0.6,-0.34628511105038495
2008,IL,IL.2,0.704,D,DURBIN,SAUERBERG,0.4079999999999999,0.17928465442839459,0.12886024073144586,0.6,0.1591148889496151
2008,KS,KS.2,0.3777,R,SLATTERY,ROBERTS,-0.24460000000000004,-0.2276153455716054,-0.23263975926855412,0.6,-0.2296251110503849
2008,KY,KY.2,0.4703,R,LUNSFORD,MCCONNELL,-0.05940000000000001,-0.2401153455716054,-0.17553975926855414,0.6,-0.2142851110503849
2008,LA,LA.2,0.5326,D,LANDRIEU,KENNEDY,0.06519999999999992,-0.2645153455716054,-0.12193975926855416,0.6,-0.2074851110503849
2008,MA,MA.2,0.6805,D,KERRY,BEATTY,0.361,0.18848465442839463,0.27956024073144586,0.6,0.22491488894961512
2008,ME,ME.2,0.3862,R,ALLEN,COLLINS,-0.22760000000000002,0.10118465442839461,0.11636024073144585,0.6,0.1072548889496151
2008,MI,MI.2,0.6493,D,LEVIN,HOOGENDYK,0.2986,0.0919846544283946,0.05916024073144585,0.6,0.07885488894961509
2008,MN,MN.2,0.5001,D,FRANKEN,COLEMAN,1.9999999999997797e-4,0.029184654428394602,0.05986024073144585,0.6,0.041454888949615104
2008,MS,MS.1,0.4504,R,MUSGROVE,WICKER,-0.09919999999999995,-0.2082153455716054,-0.16543975926855414,0.6,-0.19110511105038488
2008,MS,MS.2,0.3856,R,FLEMING,COCHRAN,-0.2288,-0.2082153455716054,-0.16543975926855414,0.6,-0.19110511105038488
2008,MT,MT.2,0.7292,D,BAUCUS,KELLEHER,0.4583999999999999,-0.0988153455716054,-0.18533975926855414,0.6,-0.1334251110503849
2008,NC,NC.2,0.5437,D,HAGAN,DOLE,0.08739999999999992,-0.0721153455716054,-0.10013975926855415,0.6,-0.0833251110503849
2008,NE,NE.2,0.4105,R,KLEEB,JOHANNS,-0.17900000000000005,-0.2276153455716054,-0.31223975926855413,0.6,-0.2614651110503849
2008,NH,NH.2,0.5327,D,SHAHEEN,SUNUNU,0.0653999999999999,0.021984654428394604,0.03846024073144585,0.6,0.0285748889496151
2008,NJ,NJ.2,0.5718,D,LAUTENBERG,ZIMMER,0.14359999999999995,0.0818846544283946,0.09206024073144585,0.6,0.0859548889496151
2008,NM,NM.2,0.6133,D,UDALL,PEARCE,0.2265999999999999,0.0778846544283946,0.016660240731445848,0.6,0.053394888949615096
2008,OK,OK.2,0.4087,R,RICE,INHOFE,-0.18259999999999998,-0.3883153455716054,-0.28673975926855416,0.6,-0.3476851110503849
2008,OR,OR.2,0.5177,D,MERKLEY,SMITH,0.0354000000000001,0.09288465442839461,0.06686024073144585,0.6,0.0824748889496151
2008,RI,RI.2,0.734,D,REED,TINGLE,0.46799999999999997,0.20858465442839458,0.23626024073144586,0.6,0.2196548889496151
2008,SC,SC.2,0.4234,R,CONLEY,GRAHAM,-0.1532,-0.16631534557160538,-0.14803975926855414,0.6,-0.1590051110503849
2008,SD,SD.2,0.6249,D,JOHNSON,DYKSTRA,0.24980000000000002,-0.1613153455716054,-0.19363975926855415,0.6,-0.17424511105038493
2008,TN,TN.2,0.3269,R,TUKE,ALEXANDER,-0.34619999999999995,-0.2280153455716054,-0.11903975926855415,0.6,-0.1844251110503849
2008,TX,TX.2,0.4386,R,NORIEGA,CORNYN,-0.12280000000000002,-0.1941153455716054,-0.20553975926855414,0.6,-0.1986851110503849
2008,VA,VA.2,0.6585,D,WARNER,GILMORE,0.31699999999999995,-0.01171534557160539,-0.05803975926855415,0.6,-0.030245111050384892
2008,WV,WV.2,0.6374,D,ROCKEFELLER IV,WOLFE,0.27479999999999993,-0.2089153455716054,-0.10493975926855414,0.6,-0.1673251110503849
2008,WY,WY.1,0.2656,R,CARTER,BARRASSO,-0.4688,-0.4066153455716054,-0.38163975926855415,0.6,-0.3966251110503849
2008,WY,WY.2,0.2428,R,ROTHFUSS,ENZI,-0.5144,-0.4066153455716054,-0.38163975926855415,0.6,-0.3966251110503849
2012,AZ,AZ.1,0.4841,R,CARMONA,FLAKE,-0.03180000000000005,-0.13249786598444863,-0.16171534557160538,0.6,-0.14418485781931134
2012,CA,CA.1,0.6252,D,FEINSTEIN,EMKEN,0.25039999999999996,0.19730213401555136,0.17018465442839462,0.6,0.18645514218068865
2012,CT,CT.1,0.56,D,MURPHY,MCMAHON,0.1200000000000001,0.13530213401555136,0.1509846544283946,0.6,0.14157514218068865
2012,DE,DE.1,0.6964,D,CARPER,WADE,0.39280000000000004,0.14870213401555138,0.17738465442839463,0.6,0.16017514218068868
2012,FL,FL.1,0.5667,D,NELSON,MACK,0.13339999999999996,-0.03139786598444863,-0.047015345571605395,0.6,-0.03764485781931134
2012,HI,HI.1,0.626,D,HIRONO,LINGLE,0.252,0.39390213401555135,0.3844846544283946,0.6,0.3901351421806887
2012,IN,IN.1,0.5306,D,DONNELLY,MOURDOCK,0.06119999999999992,-0.14419786598444861,-0.0650153455716054,0.6,-0.11252485781931132
2012,MA,MA.1,0.5378,D,WARREN,BROWN,0.07559999999999989,0.19550213401555136,0.18848465442839463,0.6,0.19269514218068867
2012,MD,MD.1,0.6801,D,CARDIN,BONGINO,0.3602000000000001,0.2262021340155514,0.1831846544283946,0.6,0.20899514218068865
2012,ME,ME.1,0.6324,D,KING,SUMMERS,0.2647999999999999,0.11700213401555137,0.10118465442839461,0.6,0.11067514218068866
2012,MI,MI.1,0.6075,D,STABENOW,HOEKSTRA,0.21500000000000008,0.05580213401555137,0.0919846544283946,0.6,0.07027514218068867
2012,MN,MN.1,0.6812,D,KLOBUCHAR,BILLS,0.36240000000000006,0.03860213401555136,0.029184654428394602,0.6,0.03483514218068866
2012,MO,MO.1,0.5836,D,MCCASKILL,AKIN,0.16720000000000002,-0.13579786598444865,-0.0768153455716054,0.6,-0.11220485781931135
2012,MS,MS.1,0.415,R,GORE,WICKER,-0.17000000000000004,-0.15619786598444863,-0.2082153455716054,0.6,-0.17700485781931136
2012,MT,MT.1,0.5199,D,TESTER,REHBERG,0.03980000000000006,-0.18089786598444862,-0.0988153455716054,0.6,-0.14806485781931134
2012,ND,ND.1,0.5046,D,HEITKAMP,BERG,0.009200000000000097,-0.24239786598444862,-0.1636153455716054,0.6,-0.21088485781931132
2012,NE,NE.1,0.4223,R,KERREY,FISCHER,-0.15539999999999998,-0.26279786598444865,-0.2276153455716054,0.6,-0.24872485781931133
2012,NJ,NJ.1,0.5992,D,MENENDEZ,KYRILLOS,0.1983999999999999,0.13880213401555136,0.0818846544283946,0.6,0.11603514218068867
2012,NM,NM.1,0.5298,D,HEINRICH,WILSON,0.0596000000000001,0.06570213401555136,0.0778846544283946,0.6,0.07057514218068865
2012,NV,NV.1,0.4936,R,BERKLEY,HELLER,-0.012800000000000034,0.028002134015551364,0.05228465442839461,0.6,0.037715142180688666
2012,NY,NY.1,0.7328,D,GILLIBRAND,LONG,0.4656,0.2807021340155514,0.23988465442839463,0.6,0.2643751421806887
2012,OH,OH.1,0.5314,D,BROWN,MANDEL,0.06279999999999997,-0.009897865984448632,-0.028715345571605398,0.6,-0.01742485781931134
2012,PA,PA.1,0.5463,D,CASEY,SMITH,0.09260000000000002,0.01440213401555137,0.029184654428394602,0.6,0.020315142180688663
2012,RI,RI.1,0.6496,D,WHITEHOUSE,HINCKLEY,0.2991999999999999,0.24010213401555136,0.20858465442839458,0.6,0.22749514218068864
2012,TN,TN.1,0.3191,R,CLAYTON,CORKER,-0.3618,-0.24719786598444862,-0.2280153455716054,0.6,-0.23952485781931132
2012,TX,TX.1,0.4185,R,SADLER,CRUZ,-0.16300000000000003,-0.20039786598444864,-0.1941153455716054,0.6,-0.19788485781931134
2012,UT,UT.1,0.3146,R,HOWELL,HATCH,-0.3708,-0.5326978659844486,-0.3659153455716054,0.6,-0.4659848578193113
2012,VA,VA.1,0.5296,D,KAINE,ALLEN,0.05919999999999992,-8.978659844486314e-4,-0.01171534557160539,0.6,-0.005224857819311334
2012,VT,VT.1,0.7403,D,SANDERS,MACGOVERN,0.4805999999999999,0.32470213401555137,0.3025846544283946,0.6,0.31585514218068866
2012,WA,WA.1,0.6045,D,CANTWELL,BAUMGARTNER,0.20900000000000007,0.11240213401555138,0.09958465442839459,0.6,0.10727514218068866
2012,WI,WI.1,0.5285,D,BALDWIN,THOMPSON,0.05699999999999994,0.029102134015551367,0.0656846544283946,0.6,0.04373514218068866
2012,WV,WV.1,0.6242,D,MANCHIN,RAESE,0.24839999999999995,-0.31369786598444865,-0.2089153455716054,0.6,-0.2717848578193114
2012,WY,WY.1,0.2225,R,CHESNUT,BARRASSO,-0.5549999999999999,-0.46339786598444865,-0.4066153455716054,0.6,-0.4406848578193113
2016,AK,AK.3,0.2076,R,METCALFE,MURKOWSKI,-0.5848,-0.19095012835168176,-0.18649786598444865,0.6,-0.1891692234047885
2016,AL,AL.3,0.3593,R,CRUMPTON,SHELBY,-0.2814,-0.31075012835168175,-0.26449786598444863,0.6,-0.29224922340478854
2016,AR,AR.3,0.377,R,ELDRIDGE,BOOZMAN,-0.246,-0.3089501283516818,-0.2832978659844486,0.6,-0.29868922340478854
2016,AZ,AZ.3,0.4314,R,KIRKPATRICK,MCCAIN,-0.1372,-0.061050128351681776,-0.13249786598444863,0.6,-0.08962922340478852
2016,CO,CO.3,0.53,D,BENNET,GLENN,0.06000000000000005,0.030449871648318222,0.014802134015551367,0.6,0.024190776595211478
2016,CT,CT.3,0.6461,D,BLUMENTHAL,CARTER,0.2922,0.11954987164831823,0.13530213401555136,0.6,0.1258507765952115
2016,FL,FL.3,0.4602,R,MURPHY,RUBIO,-0.0796,-0.03565012835168178,-0.03139786598444863,0.6,-0.03394922340478852
2016,GA,GA.3,0.4282,R,BARKSDALE,ISAKSON,-0.14359999999999995,-0.07645012835168177,-0.11929786598444864,0.6,-0.09358922340478852
2016,HI,HI.3,0.7679,D,SCHATZ,CARROLL,0.5358,0.3255498716483182,0.39390213401555135,0.6,0.3528907765952115
2016,IA,IA.3,0.3724,R,JUDGE,GRASSLEY,-0.2552,-0.12455012835168178,0.01900213401555137,0.6,-0.06712922340478851
2016,ID,ID.3,0.2954,R,STURGILL,CRAPO,-0.4092,-0.3894501283516818,-0.36859786598444866,0.6,-0.38110922340478853
2016,IL,IL.3,0.5797,D,DUCKWORTH,KIRK,0.1594,0.15714987164831823,0.13140213401555137,0.6,0.14685077659521148
2016,IN,IN.3,0.4487,R,BAYH,YOUNG,-0.10260000000000002,-0.22555012835168178,-0.14419786598444861,0.6,-0.19300922340478852
2016,KS,KS.3,0.3415,R,WIESNER,MORAN,-0.31699999999999995,-0.24545012835168178,-0.26249786598444863,0.6,-0.2522692234047885
2016,KY,KY.3,0.4273,R,GRAY,PAUL,-0.14539999999999997,-0.3366501283516818,-0.2710978659844486,0.6,-0.3104292234047885
2016,LA,LA.3,0.3935,R,CAMPBELL,KENNEDY,-0.21299999999999997,-0.22665012835168177,-0.21509786598444863,0.6,-0.22202922340478853
2016,MD,MD.3,0.6306,D,VAN HOLLEN,SZELIGA,0.2612000000000001,0.25694987164831823,0.2262021340155514,0.6,0.2446507765952115
2016,MO,MO.3,0.4854,R,KANDER,BLUNT,-0.029200000000000004,-0.21965012835168177,-0.13579786598444865,0.6,-0.18610922340478853
2016,NC,NC.3,0.4705,R,ROSS,BURR,-0.05900000000000005,-0.06135012835168178,-0.06089786598444863,0.6,-0.06116922340478852
2016,ND,ND.3,0.1778,R,GLASSHEIM,HOEVEN,-0.6444,-0.4194501283516818,-0.24239786598444862,0.6,-0.3486292234047885
2016,NH,NH.3,0.5007,D,HASSAN,AYOTTE,0.0014000000000000679,-0.019350128351681775,0.016502134015551367,0.6,-0.005009223404788518
2016,NV,NV.3,0.5132,D,MASTO,HECK,0.02639999999999998,0.0026498716483182236,0.028002134015551364,0.6,0.012790776595211481
2016,NY,NY.3,0.7221,D,SCHUMER,LONG,0.44419999999999993,0.24494987164831822,0.2807021340155514,0.6,0.25925077659521145
2016,OH,OH.3,0.3904,R,STRICKLAND,PORTMAN,-0.21919999999999995,-0.10865012835168178,-0.009897865984448632,0.6,-0.06914922340478852
2016,OK,OK.3,0.2662,R,WORKMAN,LANKFORD,-0.4676,-0.4093501283516818,-0.3755978659844486,0.6,-0.3958492234047885
2016,OR,OR.3,0.6293,D,WYDEN,CALLAHAN,0.25859999999999994,0.09984987164831823,0.08520213401555138,0.6,0.09399077659521149
2016,PA,PA.3,0.4925,R,MCGINTY,TOOMEY,-0.015000000000000013,-0.030750128351681776,0.01440213401555137,0.6,-0.012689223404788515
2016,SC,SC.3,0.3788,R,DIXON,SCOTT,-0.24239999999999995,-0.17245012835168178,-0.14639786598444865,0.6,-0.16202922340478854
2016,SD,SD.3,0.2817,R,WILLIAMS,THUNE,-0.4366,-0.3426501283516818,-0.22459786598444864,0.6,-0.2954292234047885
2016,UT,UT.3,0.2842,R,SNOW,LEE,-0.4316,-0.27095012835168175,-0.5326978659844486,0.6,-0.37564922340478846
2016,VT,VT.3,0.6497,D,LEAHY,MILNE,0.2994000000000001,0.28044987164831825,0.32470213401555137,0.6,0.2981507765952115
2016,WA,WA.3,0.5901,D,MURRAY,VANCE,0.18019999999999992,0.15244987164831822,0.11240213401555138,0.6,0.13643077659521147
2016,WI,WI.3,0.4827,R,FEINGOLD,JOHNSON,-0.034599999999999964,-0.031450128351681775,0.029102134015551367,0.6,-0.007229223404788517
2020,AL,AL.2,0.3980369,R,JONES,TUBERVILLE,-0.20392619999999995,-0.30355974242257394,-0.31075012835168175,0.6,-0.30643589679421707
2020,AK,AK.2,0.4331686,R,GROSS,SULLIVAN,-0.13366279999999997,-0.15055974242257397,-0.19095012835168176,0.6,-0.1667158967942171
2020,AZ,AZ.3,0.5117023,D,KELLY,MCSALLY,0.02340460000000011,-0.04225974242257396,-0.061050128351681776,0.6,-0.04977589679421708
2020,CO,CO.2,0.5477068,D,HICKENLOOPER,GARDNER,0.0954136000000001,0.09344025757742605,0.030449871648318222,0.6,0.06824410320578292
2020,DE,DE.2,0.6106431,D,COONS,WITZKE,0.2212862,0.14714025757742605,0.09674987164831822,0.6,0.1269841032057829
2020,GA,GA.2,0.506,D,OSSOFF,PERDUE,0.01200000000000001,-0.04295974242257396,-0.07645012835168177,0.6,-0.056355896794217084
2020,GA,GA.3,0.51,D,WARNOCK,LOEFFLER,0.020000000000000018,-0.04295974242257396,-0.07645012835168177,0.6,-0.056355896794217084
2020,ID,ID.2,0.3468238,R,JORDAN,RISCH,-0.30635239999999997,-0.36285974242257396,-0.3894501283516818,0.6,-0.37349589679421713
2020,IL,IL.2,0.5856077,D,DURBIN,CURRAN,0.1712153999999999,0.12784025757742604,0.15714987164831823,0.6,0.1395641032057829
2020,IA,IA.2,0.465995,R,GREENFIELD,ERNST,-0.06801000000000001,-0.12905974242257395,-0.12455012835168178,0.6,-0.1272558967942171
2020,KS,KS.2,0.4398484,R,BOLLIER,MARSHALL,-0.12030320000000005,-0.19525974242257396,-0.24545012835168178,0.6,-0.2153358967942171
2020,KY,KY.2,0.3982707,R,MCGRATH,MCCONNELL,-0.20345860000000004,-0.30935974242257397,-0.3366501283516818,0.6,-0.3202758967942171
2020,LA,LA.2,0.3439,R,DEMOCRATS,CASSIDY,-0.31220000000000003,-0.23465974242257395,-0.22665012835168177,0.6,-0.23145589679421708
2020,ME,ME.2,0.4539744,R,GIDEON,COLLINS,-0.0920512,0.04804025757742604,0.008649871648318222,0.6,0.03228410320578291
2020,MA,MA.2,0.6668736,D,MARKEY,O'CONNOR,0.3337471999999999,0.29694025757742604,0.2697498716483182,0.6,0.2860641032057829
